,Date,name,contract,Delegator APR,Validator APR,Stake Balance,Base Stake,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
1986,2022-04-22,FriendsStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,13.67,13.67,2999999675271934252793,2500000000000000000000,0.02,1000.0,3000000000000000000000,499999675271934252793,1,1.0,114.0,friendsstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,,233,120,1.0
1987,2022-04-22,Swigs Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqahllllslcfrkx,0.0,0.0,2876754011354640230975,2500000000000000000000,0.02,1500.0,0,376754011354640230975,1,2.0,13.0,swigsstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqahllllslcfrkx,Switzerland,235,0,1.0
1988,2022-04-22,ð¨ðµ Kevin â¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdlllllszljs2d,9.21,9.21,2741927685567540154893,2500000000000000000000,0.02,4100.0,0,241927685567540154893,1,1.0,33.0,kevinlallement,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdlllllszljs2d,France,243,120,0.0
1989,2022-04-22,XQ Company,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,0.0,0.0,2531300000000000000000,2500000000000000000000,0.02,10.0,25000000000000000000000,31300000000000000000,1,1.0,8.0,xqcompany,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,,291,0,1.0
1990,2022-04-22,Elrond Community Delegation ð,,,,,2182500000000000000000000,24.82,,,852499999999999983221937,873,,,elrondcom,,,,1,107760,
1991,2022-04-22,Just Mining,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,12.75,12.75,660990639962858266499328,560000000000000000000000,5.4,1650.0,660999810000000000000000,100989638905913384194624,224,233.0,12878.0,justminingfr,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,France,2,26879,0.0
1992,2022-04-22,Istari Vision,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,11.21,11.21,646445470275334190259844,342500000000000000000000,5.28,1700.0,0,303946470275334190259831,137,137.0,5376.0,istari_vision,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,Switzerland & Germany,3,16439,0.0
1993,2022-04-22,Staking Agency,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,12.56,12.56,599636612533797429881919,455000000000000000000000,4.9,1500.0,600000000000000000000000,144636576564740551591300,182,182.0,11051.0,staking_agency,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,Romania,4,21839,0.0
1994,2022-04-22,Partner Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9hllllsz2je7q,11.76,11.76,429257343617953514524935,265000000000000000000000,3.51,1600.0,435000000000000000000000,164257343617953514524910,106,106.0,7643.0,partnerstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9hllllsz2je7q,Romania,5,12720,0.0
1995,2022-04-22,â¡ï¸Trust Stakingâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,11.83,11.83,371679697896027438738799,175000000000000000000000,3.06,1000.0,0,199179697896027438738753,70,69.0,11210.0,truststaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,England-Romania-USA-Swiss,6,8400,0.0
1996,2022-04-22,Binance Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc0llllsayxegu,11.0,11.0,303612020781540728235447,75000000000000000000000,2.48,792.0,0,228612019522234665053400,30,30.0,7214.0,binance_staking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc0llllsayxegu,,7,3600,1.0
1997,2022-04-22,The Palm Tree Network,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,12.09,12.09,228786094192599695645523,212500000000000000000000,2.26,1700.0,232500000000000000000000,64237094192599695645520,85,68.0,5027.0,thepalmtreenw,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,Barcelona,8,10420,0.0
1998,2022-04-22,MGStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9lllllsf3mp40,11.86,11.86,225999488668999223846019,107500000000000000000000,1.84,100.0,226000000000000000000000,118499488668999223845981,43,51.0,10221.0,mgstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9lllllsf3mp40,Bucharest,9,4680,0.0
1999,2022-04-22,âï¸ Valid Blocks,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq90llllslwfcr3,12.35,12.35,205254843883210155428362,112500000000000000000000,1.78,700.0,220000000000000000000000,105254843883210155428360,45,40.0,5005.0,validblocks,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq90llllslwfcr3,"Sibiu, Romania",10,5400,0.0
2000,2022-04-22,Empress Staking ð¥ 1 percent fee until 2024 ð¥,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqg8llllsqra25h,12.94,12.94,200192782917616984988995,90000000000000000000000,1.63,100.0,200235000000000000000000,110183868909830043586368,36,41.0,7313.0,empress_genmei,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqg8llllsqra25h,https://t.me/empress_staking,11,4320,0.0
2001,2022-04-22,Chain State Labs,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,12.71,12.71,194951953986187531912128,125000000000000000000000,1.59,1000.0,195000000000000000000000,69951953986187531912100,50,50.0,1536.0,cslabsio,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,,12,6000,0.0
2002,2022-04-22,ARC Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,12.01,12.01,187112884143818670195541,127500000000000000000000,1.59,1500.0,220000000000000000000000,67163744419730386267707,51,48.0,5819.0,arcstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,"Sibiu, Romania",13,6120,0.0
2003,2022-04-22,UnitedGroup,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,11.97,11.97,185812370740331029532010,117500000000000000000000,1.51,1500.0,200000000000000000000000,68312370740331029532001,47,47.0,2898.0,unitedgroup,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,Sibiu - Romania,14,5640,0.0
2004,2022-04-22,PrimalBlock,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,13.67,13.67,180000352712510685096997,150000000000000000000000,1.47,1000.0,180000000000000000000000,30000352712510685096960,60,100.0,5461.0,primalblock,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,Matrix,15,7200,0.0
2005,2022-04-22,Helios Staking ð¥â,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,12.23,12.23,174999912108488837952016,95000000000000000000000,1.43,1000.0,175000000000000000000000,79999912108488837951992,38,110.0,5297.0,heliosstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,"Amsterdam, the Netherlands",16,4560,0.0
2006,2022-04-22,Everstake company,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,11.91,11.91,162099912590925627207817,110000000000000000000000,1.32,1500.0,182000000000000000000000,52099912590925627207780,44,100.0,3757.0,everstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,"Kyiv, Ukraine",17,5160,0.0
2007,2022-04-22,Alchemist Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqfhllllscrt56r,12.35,12.35,153928112942014886809720,87500000000000000000000,1.25,1000.0,157000000000000000000000,66428084541002527024325,35,42.0,7493.0,stakeborg,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqfhllllscrt56r,,18,4200,1.0
2008,2022-04-22,Equinoxe Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqh0lllls49nadp,12.38,12.38,153442709843429967346312,50000000000000000000000,1.25,1.0,0,103442709843429967346300,20,26.0,1562.0,equinoxecapital,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqh0lllls49nadp,Romania,19,2399,1.0
2009,2022-04-22,Oxsy AI,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,15.85,15.85,5251665214633512897543,92500000000000000000000,1.11,0.0,5000000000000000000000,44001665214633512897542,37,2.0,7.0,oxsy,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,"Sibiu, Romania",20,5140,0.0
2010,2022-04-22,ProCrypto ð Distributed Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,12.22,12.22,120815336001371270468800,97500000000000000000000,0.98,100.0,129129000000000000000000,23315323295357429517324,39,44.0,7423.0,procryptostaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,Global,21,3840,0.0
2011,2022-04-22,â¡ï¸Middle Staking ð«ð·,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,12.41,12.41,91726926514679438199958,75000000000000000000000,0.75,1500.0,92300000000000000000000,16726926514679438199930,30,55.0,2974.0,middlestakingfr,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,France,24,3479,0.0
2012,2022-04-22,Staked,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,10.38,10.38,76452869555033126709431,22500000000000000000000,0.62,1500.0,0,53952869555033126709429,9,10.0,712.0,stakedinc,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,http://staked.us,28,1199,1.0
2013,2022-04-22,Stake Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,11.32,11.32,75855622756603556885823,37500000000000000000000,0.62,1500.0,97049370000000000000000,38355425124278339736750,15,15.0,4223.0,stakecapital_,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,,29,1799,1.0
2014,2022-04-22,P2P Validator,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm8llllsyhrgzd,11.91,11.91,67518467146184891926788,42500000000000000000000,0.55,1000.0,80000000000000000000000,25018467146184891926781,17,17.0,776.0,p2p_org_,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm8llllsyhrgzd,Milky Way,30,1919,1.0
2015,2022-04-22,Titan Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,12.31,12.31,67359475549990077723471,47500000000000000000000,0.55,1500.0,68000000000000000000000,19859475549990077723464,19,19.0,1609.0,titanstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,"Sibiu, Romania",31,2279,0.0
2016,2022-04-22,Carpathian Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,12.04,12.04,46988342132951166111954,55000000000000000000000,0.53,1600.0,60000000000000000000000,9988336212678128299040,22,90.0,2967.0,carpathianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Sibiu in the â¥ of the Carpathian mountains,32,2639,0.0
2017,2022-04-22,Trust Staking US,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq08llllsrvplwg,11.77,11.77,63524802199431772259342,37500000000000000000000,0.51,1500.0,100000000000000000000000,26024802199431772259340,15,15.0,629.0,truststakingus,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq08llllsrvplwg,United States,33,1799,1.0
2018,2022-04-22,Forbole,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,11.8,11.8,62763467806092704308056,37500000000000000000000,0.51,1500.0,85000000000000000000000,25263467806092704308050,15,22.0,726.0,forbole,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,Cosmos,34,1799,0.0
2019,2022-04-22,Incal (16 nodes)âï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd8llllslmf3hu,13.39,13.39,55649999999908854564510,40000000000000000000000,0.45,800.0,55650000000000000000000,15648361741908854564496,16,20.0,1757.0,incal,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd8llllslmf3hu,Decentralized,36,1919,0.0
2020,2022-04-22,Blockdaemon,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,11.12,11.12,54446176338199963458152,17500000000000000000000,0.44,1000.0,0,36946176338199963458148,7,7.0,369.0,bd_validators,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,,37,840,1.0
2021,2022-04-22,Smart Chain Connection,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,10.16,10.16,47733690859729826120529,20000000000000000000000,0.39,1000.0,0,27733690859729826120528,8,8.0,1583.0,smartchaincnx,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,"Oregon, USA",39,840,1.0
2022,2022-04-22,RosettaStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,13.89,13.89,45599992890938965223111,40000000000000000000000,0.37,1000.0,45600000000000000000000,5599429280405937464528,16,16.0,3345.0,rosettastake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,,40,1919,0.0
2023,2022-04-22,Sikka,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,13.48,13.48,45005677110826240453404,40000000000000000000000,0.36,1300.0,45001000000000000000000,5005677110826240453392,16,20.0,2864.0,sikka_tech,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,"Berkeley, CA",41,2019,0.0
2024,2022-04-22,Alchemy Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,13.58,13.58,42499454985814599741684,40000000000000000000000,0.34,1399.0,42500000000000000000000,2499453944593391080304,16,19.0,2821.0,alchemycapital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,Planet Earth,42,1919,0.0
2025,2022-04-22,Inception Network,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,11.61,11.61,42159843033486234687113,12500000000000000000000,0.34,500.0,45000000000000000000000,29659843033486234687110,5,5.0,2103.0,inceptionnetwork,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,,43,600,0.0
2026,2022-04-22,B-Harvest,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,12.19,12.19,39264552901615535177010,35000000000000000000000,0.32,1.0,50000000000000000000000,4264552901615535176998,14,20.0,1595.0,bharvest,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,South Korea,44,1309,0.0
2027,2022-04-22,â¡ï¸Disruptive Digitalâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,13.81,13.81,29004365329590092467473,35000000000000000000000,0.31,1000.0,29000000000000000000000,4004362875724824283380,14,10.0,1595.0,ddigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,Romania,45,1679,0.0
2028,2022-04-22,Hyperblocks Professional Service,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,12.08,12.08,38999859983934560959801,20000000000000000000000,0.31,1000.0,50000000000000000000000,18999859983934560959800,8,8.0,1234.0,hyperblockspro,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Singapore,46,960,0.0
2029,2022-04-22,Unity Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,12.11,12.11,38242991026213293002096,15000000000000000000000,0.31,500.0,50000000000000000000000,23242991026213293002094,6,14.0,1667.0,unitystake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,,47,720,0.0
2030,2022-04-22,Woodstock Fund,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,11.19,11.19,37241874180240637550262,12500000000000000000000,0.3,1000.0,50000000000000000000000,24741874180240637550260,5,5.0,728.0,woodstockfund,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,Cayman Islands,48,600,1.0
2031,2022-04-22,Orange Staking ð,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,12.53,12.53,36991406449687244857074,25000000000000000000000,0.3,1250.0,37000000000000000000000,11991406449687244857070,10,10.0,2494.0,orangestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,"Utrecht, Netherlands",49,1199,0.0
2032,2022-04-22,christstake.com,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,12.08,12.08,36299610008619676625944,27500000000000000000000,0.29,1.0,75000000000000000000000,8799610008619676625940,11,42.0,3010.0,christstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,Universe and beyond,50,1060,0.0
2033,2022-04-22,Gandalf Staking - NFTs as logo,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,12.33,12.33,35499182614039188883035,20000000000000000000000,0.29,1000.0,50000000000000000000000,15499182614039188883032,8,8.0,915.0,gandalfnetwork,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Middle Earth,51,960,1.0
2034,2022-04-22,D1fferent Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,12.17,12.17,34801120861124119908075,10000000000000000000000,0.28,1.0,100000000000000000000000,24801120861124119908072,4,4.0,1315.0,d1fferent,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,,52,480,0.0
2035,2022-04-22,AUDIT.one,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,12.63,12.63,32013171305221837678445,20000000000000000000000,0.26,1000.0,32000000000000000000000,12013171305221837678440,8,8.0,1777.0,auditone,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,https://audit.one,53,960,0.0
2036,2022-04-22,Easy 2 Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,12.27,12.27,28713445523948781340208,20000000000000000000000,0.23,1500.0,29000000000000000000000,8708445523948781340208,8,12.0,1631.0,easy2stake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,,55,960,0.0
2037,2022-04-22,Aerovek Staking Agency,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,11.13,11.13,27499998615632288766004,12500000000000000000000,0.22,1500.0,27500000000000000000000,14999998615632288766000,5,5.0,1868.0,aerovek,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,,56,600,1.0
2038,2022-04-22,IELEMAN,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,13.8,13.8,27310761104159686261773,25000000000000000000000,0.22,200.0,27255000000000000000000,2310761104159686261770,10,12.0,252.0,ieleman,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,Romania,57,1080,0.0
2039,2022-04-22,RAF STAKING,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,12.44,12.44,27203433659917011478704,17500000000000000000000,0.22,1200.0,32000000000000000000000,9703433659917011478702,7,7.0,1581.0,raf_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,,58,840,1.0
