Date,contract,name,Delegator APR,Validator APR,Stake Balance,Base Stake,locked,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,Oxsy AI,15.88,14.69,5248001197503338613609,92500000000000000000000,125249001197503338613594,1.03,0.0,5000000000000000000000,32749001197503338613594,37,2.0,7.0,oxsy,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp8lllls9jsunl,"Sibiu, Romania",20,5120,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,Chain State Labs,12.74,14.15,194999383559670784805828,125000000000000000000000,194999383559670784805800,1.6,1000.0,195000000000000000000000,69999383559670784805800,50,50.0,1571.0,cslabsio,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqphllllsndz99p,,11,6000,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,IELEMAN,13.84,15.68,27255183329633030838198,25000000000000000000000,27255183329633030838190,0.22,200.0,27255000000000000000000,2255183329633030838190,10,12.0,255.0,ieleman,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,Romania,57,1064,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,Staking Agency,12.63,14.85,592446591631366682720511,455000000000000000000000,592446584673218889166462,4.87,1500.0,600000000000000000000000,137446584673218889166462,182,182.0,10316.0,staking_agency,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhllllsajxzat,Romania,4,21839,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,Alchemy Capital,13.59,15.8,42620028713642336803231,40000000000000000000000,42620014302389832881584,0.35,1399.0,42620000000000000000000,2620014302389832881584,16,19.0,2854.0,alchemycapital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,Planet Earth,42,1919,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,goldtree,15.88,15.97,2625000000000000000000,5000000000000000000000,5154000000000000000000,0.04,0.0,2625000000000000000000,154000000000000000000,2,1.0,6.0,goldtree,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,"Germany, Europe",112,240,1.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,Titan Stake,12.6,14.82,62352594494083895441928,47500000000000000000000,62352556356784905933078,0.51,1500.0,65000000000000000000000,14852556356784905933078,19,19.0,1475.0,titanstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr8llllse9cj2t,"Sibiu, Romania",33,2249,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,Istari Vision,11.24,13.53,647251426522981557592984,342500000000000000000000,647251285900971436762713,5.32,1700.0,0,304751285900971436762713,137,137.0,5521.0,istari_vision,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrhlllls062tu4,Switzerland & Germany,3,16439,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,RosettaStake,13.92,15.46,45601369884900433303734,40000000000000000000000,45601341907612930185056,0.37,1000.0,45600000000000000000000,5601341907612930185056,16,16.0,3460.0,rosettastake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,,40,1919,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,TwinsofT,12.67,13.32,10173129882777026843847,5000000000000000000000,10173129882777026843846,0.08,500.0,15000000000000000000000,5173129882777026843846,2,2.0,1440.0,twinsoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,"Sibiu, Romania",89,240,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,FriendsStaking,13.7,15.22,2999999914852068309277,2500000000000000000000,2999999914852068309277,0.02,1000.0,3000000000000000000000,499999914852068309277,1,1.0,110.0,friendsstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs8llllsa3xsu3,,229,120,1.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,Honest Scales Staking,11.02,12.95,5880204197390847201235,2500000000000000000000,5880204197390847201235,0.04,1500.0,10000000000000000000000,3380204197390847201235,1,1.0,126.0,honestscales,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,,109,120,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,Bware Labs,14.12,14.86,13009983804929643210581,10000000000000000000000,13009983804929643210580,0.1,500.0,13010000000000000000000,3009983804929643210580,4,4.0,769.0,bwarelabs,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,Bucharest,81,480,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,COWRYBASÎ,12.44,14.63,6872348373597394013752,5000000000000000000000,6872348373597394013752,0.05,1500.0,21000000000000000000000,1872348373597394013752,2,2.0,540.0,cowrybase,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,Switzerland,106,240,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,RisaSoft Staking,11.43,12.69,19860237531070329495305,7500000000000000000000,19860237531070329495303,0.16,1000.0,24000000000000000000000,12360237531070329495303,3,3.0,1622.0,risasoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,"Milwaukee, WI",73,359,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,Blockdaemon,11.16,12.39,54272480356166262403599,17500000000000000000000,54272480356166262403598,0.44,1000.0,0,36772480356166262403598,7,7.0,415.0,bd_validators,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqu8lllls8clacj,,37,840,1.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,NTH Inc,12.28,12.91,5987488766197176412683,2500000000000000000000,5987488766197176412683,0.04,500.0,6000000000000000000000,3487488766197176412683,1,2.0,530.0,nethus,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,Romania,108,120,1.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,stakecamp,12.63,14.02,24278125290358321906301,15000000000000000000000,24278124183143527865070,0.19,1000.0,25000000000000000000000,9278124183143527865070,6,10.0,1415.0,stakecamp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,"Czech Republic, Prague",63,720,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Nic Staking,12.51,14.71,6739521356802096450737,5000000000000000000000,6739521356802096450736,0.05,1500.0,6800000000000000000000,1739521356802096450736,2,6.0,283.0,nictherick,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Germany,107,225,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Trust Staking Switzerland,11.95,14.05,8021272311632253948683,5000000000000000000000,8021270239048925621842,0.06,1500.0,14000000000000000000000,3021270239048925621842,2,5.0,354.0,truststakingsw,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Switzerland,100,240,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,â¡ï¸Disruptive Unlimitedâ¡ï¸,11.7,13.29,10299075312890145247748,5000000000000000000000,10299075312890145247748,0.08,1200.0,0,5299075312890145247748,2,2.0,370.0,disruptiveultd,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,Romania,88,240,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,ð Chief Engineer Stakingâ,11.89,13.2,21321767475198615759379,10000000000000000000000,21321763220778809792100,0.17,1000.0,22500000000000000000000,11321763220778809792100,4,4.0,856.0,chiefeng,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,Romania,69,480,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,MoneyDigital,11.39,12.64,13550011760242977170869,5000000000000000000000,13550011760242977170868,0.11,999.0,14250000000000000000000,8550011760242977170868,2,4.0,527.0,moneydigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,EU,80,240,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,Helios Staking ð¥â,12.26,13.61,175003626048568856494943,95000000000000000000000,175003589742540575545480,1.44,1000.0,175000000000000000000000,80003589742540575545480,38,110.0,5326.0,heliosstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,"Amsterdam, the Netherlands",15,4560,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,PrimalBlock,13.7,15.21,180009969171241307714358,150000000000000000000000,180009969171241307714340,1.48,1000.0,180000000000000000000000,30009969171241307714340,60,100.0,5465.0,primalblock,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,Matrix,14,7200,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,Orange Staking ð,12.65,14.45,35949025494226730971852,25000000000000000000000,35949022265362174755190,0.29,1250.0,37000000000000000000000,10949022265362174755190,10,10.0,2453.0,orangestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,"Utrecht, Netherlands",51,1199,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,ProCrypto ð Distributed Staking,12.3,15.13,119209153290880704225442,97500000000000000000000,119209149898646223669513,0.98,100.0,129129000000000000000000,21709149898646223669513,39,44.0,7577.0,procryptostaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,Global,21,3840,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Carpathian Stake,11.92,15.15,48899020493328477751727,55000000000000000000000,66899019600030215839712,0.55,1600.0,60000000000000000000000,11899019600030215839712,22,90.0,3169.0,carpathianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Sibiu in the â¥ of the Carpathian mountains,31,2624,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,The Palm Tree Network,12.14,14.87,227451455153642202125943,212500000000000000000000,275402453317394138173748,2.26,1700.0,232500000000000000000000,62902453317394138173748,85,68.0,5092.0,thepalmtreenw,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,Barcelona,8,10440,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,â¡ï¸Middle Staking ð«ð·,12.72,14.96,92102376074119356603706,72500000000000000000000,92102371853514001882186,0.75,1500.0,92100000000000000000000,19602371853514001882186,29,55.0,2887.0,middlestakingfr,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,France,24,3479,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,â¡ï¸Disruptive Digitalâ¡ï¸,13.84,15.57,29010341146961202628695,35000000000000000000000,39010341146961202628690,0.32,1000.0,29000000000000000000000,4010341146961202628690,14,10.0,1610.0,ddigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,Romania,44,1679,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,ARC Stake,12.14,14.35,180685622963698014651292,127500000000000000000000,188236483239609730723467,1.54,1500.0,220000000000000000000000,60736483239609730723467,51,48.0,6037.0,arcstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,"Sibiu, Romania",13,6120,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,â¡ï¸Trust Stakingâ¡ï¸,11.8,13.12,382375941355552571722978,175000000000000000000000,384875934942451403659576,3.16,1000.0,0,209875934942451403659576,70,69.0,11756.0,truststaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,England-Romania-USA-Swiss,6,8400,0.0
2022-04-09,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,UnitedGroup,12.26,14.41,170877149787707474434749,117500000000000000000000,170877149787707474434724,1.4,1500.0,200000000000000000000000,53377149787707474434724,47,47.0,3086.0,unitedgroup,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,Sibiu - Romania,16,5640,0.0
2022-04-10,elrondcom,Elrond Community Delegation ð,,14.59,,2182500000000000000000000,3034999999999999983221937,24.94,,,852499999999999983221937,873,,,elrondcom,,,,1,107760,
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,Inception Network,12.33,12.45,37844377784707660968373,12500000000000000000000,37844375530655238135175,0.31,100.0,0,25344375530655238135175,5,5.0,2658.0,inceptionnetwork,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,,47,600,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq08llllsrvplwg,Trust Staking US,11.79,13.86,64031811412468159981190,37500000000000000000000,64031811412468159981185,0.52,1500.0,100000000000000000000000,26531811412468159981185,15,15.0,657.0,truststakingus,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq08llllsrvplwg,United States,32,1799,1.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Trust Staking Portugal,11.95,14.05,8046900866386431271030,5000000000000000000000,8046900866386431271030,0.06,1500.0,15000000000000000000000,3046900866386431271030,2,2.0,212.0,truststakingpt,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Portugal,99,240,1.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,OpenStake.io,12.65,12.77,12884212007261277520756,5000000000000000000000,12884212007261277520756,0.1,100.0,15000000000000000000000,7884212007261277520756,2,2.0,1167.0,open_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,,82,240,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,Stake Capital,11.32,13.31,76938301346749330510341,37500000000000000000000,76938277719775218248835,0.63,1500.0,97049370000000000000000,39438277719775218248835,15,15.0,4371.0,stakecapital_,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,,28,1799,1.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,Everstake company,11.95,14.38,161633538641829910236574,110000000000000000000000,161633503244820956171108,1.32,1500.0,182000000000000000000000,51633503244820956171108,44,100.0,4047.0,everstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,"Kyiv, Ukraine",17,5160,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,steak4all ð¥©stake and fine meats,12.66,13.75,8821683394219877668089,5000000000000000000000,8821683394219877668088,0.07,800.0,17323440000000000000000,3821683394219877668088,2,3.0,892.0,steak4all,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,"Vancouver, BC",95,240,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,Unity Stake,12.16,12.79,38198542258518341706907,15000000000000000000000,38198542258518341706906,0.31,500.0,50000000000000000000000,23198542258518341706906,6,14.0,1705.0,unitystake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,,46,720,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,LATAM Staking Pool,12.48,13.86,8530199996785606264604,5000000000000000000000,8530199996785606264604,0.07,1000.0,10000000000000000000000,3530199996785606264604,2,2.0,807.0,latamsp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,,96,240,1.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,Elrond Philippines Staking,13.59,14.3,7513899113679935538684,5000000000000000000000,7513899113679935538684,0.06,500.0,7482000000000000000000,2513899113679935538684,2,3.0,395.0,zillabytes,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,,101,240,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Hyperblocks Professional Service,12.13,13.46,38860121214136200652492,20000000000000000000000,38860121214136200652488,0.31,1000.0,50000000000000000000000,18860121214136200652488,8,8.0,1299.0,hyperblockspro,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Singapore,45,960,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,Forbole,11.85,13.93,62545313899483318149228,37500000000000000000000,62545313899483318149225,0.51,1500.0,85000000000000000000000,25045313899483318149225,15,22.0,804.0,forbole,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,Cosmos,34,1799,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Gandalf Staking - NFTs as logo,12.58,13.97,33005031569249394774195,20000000000000000000000,33005031569249394774192,0.27,1000.0,50000000000000000000000,13005031569249394774192,8,8.0,973.0,gandalfnetwork,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Middle Earth,52,960,1.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,art3mis.cloud,12.92,13.04,5701125409749846169297,2500000000000000000000,5701125409749846169297,0.04,100.0,5700000000000000000000,3201125409749846169297,1,1.0,413.0,art3mis,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,,110,120,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,Parasco Staking,10.8,14.4,14625303486727413726622,10000000000000000000000,14624303486727413726620,0.12,1.0,15115000000000000000000,4624303486727413726620,4,4.0,908.0,parasco1,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,Romania,79,359,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,B-Harvest,11.04,15.45,40007839671024795108880,35000000000000000000000,40007839671024795108868,0.32,1.0,50000000000000000000000,5007839671024795108868,14,20.0,1638.0,bharvest,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,South Korea,43,1199,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,RAF STAKING,12.28,13.95,29068552214856491418070,17500000000000000000000,29068552214856491418067,0.23,1200.0,32000000000000000000000,11568552214856491418067,7,7.0,1653.0,raf_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,,55,840,1.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,Xylius,11.94,15.91,5222059696037136852770,5000000000000000000000,5222059696037136852770,0.04,2500.0,5700000000000000000000,222059696037136852770,2,2.0,61.0,xylius,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,,111,240,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,WeStake,11.16,15.03,12535405001551085145343,10000000000000000000000,12535405001551085145340,0.1,100.0,15000000000000000000000,2535405001551085145340,4,4.0,821.0,westake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,Europe,83,359,1.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,Trust Staking RO,13.53,13.52,4768467584972646275476,2500000000000000000000,4768467584972646275476,0.03,0.0,4742000000000000000000,2268467584972646275476,1,1.0,544.0,truststakingro,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,Romania,118,120,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,CastleStake,12.52,12.51,21907291956421202429130,7500000000000000000000,21907291956421202429130,0.18,1.0,25000000000000000000000,14407291956421202429130,3,15.0,1869.0,castlestake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,"Cristian,Sibiu",67,359,0.0
2022-04-10,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,Just Mining,12.78,15.3,661003380165292754744137,560000000000000000000000,661003379742918832534656,5.43,1650.0,660999810000000000000000,101003379742918832534656,224,233.0,12824.0,justminingfr,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,France,2,26864,0.0
